Sub-District,Sub-District Latitude,Sub-District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Ubud,-8.5068977,115.2622931,Café Des Artistes,-8.506552304843666,115.2592281519904,French Restaurant
Ubud,-8.5068977,115.2622931,CarameL Patisserie,-8.508871886951889,115.26512941837389,Cupcake Shop
Ubud,-8.5068977,115.2622931,Black Beach Italian Restaurant,-8.508983757978203,115.2650700626088,Italian Restaurant
Ubud,-8.5068977,115.2622931,Restaurant Locavore,-8.510188754349201,115.26365143686462,Modern European Restaurant
Ubud,-8.5068977,115.2622931,Rumah Roda,-8.503634922097945,115.26283562212622,Bed & Breakfast
Ubud,-8.5068977,115.2622931,Warung Ijo,-8.508011196020728,115.26488022583202,Indonesian Restaurant
Ubud,-8.5068977,115.2622931,Reflexology Bali,-8.510242142859576,115.26385452106629,Spa
Ubud,-8.5068977,115.2622931,Clear Cafe,-8.509192887994034,115.26495453920516,Café
Ubud,-8.5068977,115.2622931,Fresh! Spa,-8.510105973539787,115.26332770549743,Spa
Ubud,-8.5068977,115.2622931,Savannah Moon,-8.504170140961968,115.26260608219717,Indonesian Restaurant
Ubud,-8.5068977,115.2622931,Tukies,-8.508731,115.264332,Ice Cream Shop
Ubud,-8.5068977,115.2622931,Locavore To Go,-8.5104113184914,115.26419165371301,New American Restaurant
Ubud,-8.5068977,115.2622931,Warung Boga Sari,-8.505590112185713,115.25929633357784,Diner
Ubud,-8.5068977,115.2622931,Daily Baguette,-8.505863067435415,115.26002681268537,Bakery
Ubud,-8.5068977,115.2622931,Frozen Yogi,-8.50976332509171,115.26187903103258,Dessert Shop
Ubud,-8.5068977,115.2622931,The Happy Mango Tree,-8.508139,115.258961,Hostel
Ubud,-8.5068977,115.2622931,RM Sanak Padang Food,-8.509225457042454,115.26500819386577,Indonesian Restaurant
Ubud,-8.5068977,115.2622931,Lacasita,-8.507744,115.265052,Mexican Restaurant
Ubud,-8.5068977,115.2622931,Warung Schnitzel,-8.50782595338569,115.26508542718308,German Restaurant
Ubud,-8.5068977,115.2622931,Kismet Cafè & Boutique,-8.510238248069383,115.2640234346009,Café
Ubud,-8.5068977,115.2622931,Rococo Warung & Gallery,-8.505277146338496,115.25859758509598,Restaurant
Ubud,-8.5068977,115.2622931,Tukies Cafe,-8.511195,115.26099,Café
Ubud,-8.5068977,115.2622931,Why Not,-8.506748,115.25892,Bar
Ubud,-8.5068977,115.2622931,Kafe Batan Waru,-8.509965229197851,115.26324391365051,Asian Restaurant
Ubud,-8.5068977,115.2622931,Mudra Cafe,-8.510829095099341,115.26395742716062,Café
Ubud,-8.5068977,115.2622931,Balistar Coffee by Flabird,-8.510363508832688,115.26382161090774,Coffee Shop
Ubud,-8.5068977,115.2622931,Lazy Cats,-8.50527624330956,115.25838946729282,Café
Ubud,-8.5068977,115.2622931,Lobong Cafe,-8.510865523376962,115.26123387084021,Music Venue
Ubud,-8.5068977,115.2622931,Puspa's Warung,-8.510938944641333,115.26387695587272,Indonesian Restaurant
Ubud,-8.5068977,115.2622931,Nick's Pension,-8.508904462131992,115.25904504370281,Hotel
Ubud,-8.5068977,115.2622931,F.R.E.A.K Coffee,-8.510260163705905,115.26487771906217,Coffee Shop
Ubud,-8.5068977,115.2622931,Taman Curry,-8.508438666589916,115.26601176179554,Asian Restaurant
Ubud,-8.5068977,115.2622931,Kopi On Bisma Cafe,-8.506867646491743,115.25915048172448,Coffee Shop
Ubud,-8.5068977,115.2622931,Rouge Lounge & Sushi Bar,-8.506258393469622,115.25908936399162,Cocktail Bar
Ubud,-8.5068977,115.2622931,Bale Banjar Ubud Kelod,-8.510646674888902,115.2613428454194,Art Gallery
Ubud,-8.5068977,115.2622931,Milano Salon,-8.510935829238207,115.261598926231,Massage Studio
Ubud,-8.5068977,115.2622931,Honeymoon Guesthouse,-8.507836857433713,115.25935631387007,Hotel
Ubud,-8.5068977,115.2622931,Babi Guling Gung Cung,-8.503469568983908,115.26366541233622,BBQ Joint
Ubud,-8.5068977,115.2622931,Halal Ubud Burger,-8.504256,115.260786,Burger Joint
Ubud,-8.5068977,115.2622931,Semu Jaen Resto,-8.50639227316559,115.25909376289842,Asian Restaurant
Ubud,-8.5068977,115.2622931,Puji Bungalow,-8.508420034209312,115.25918421358062,Hotel
Ubud,-8.5068977,115.2622931,Chatime,-8.508486941904703,115.26604170713426,Bubble Tea Shop
Ubud,-8.5068977,115.2622931,Warung Gauri,-8.508234,115.258653,Balinese Restaurant
Ubud,-8.5068977,115.2622931,Lily Spa,-8.507706501768608,115.25903471553944,Spa
Ubud,-8.5068977,115.2622931,Circle K,-8.505336057382607,115.25864111022958,Convenience Store
Ubud,-8.5068977,115.2622931,Miro's garden restaurant ubud,-8.50572326534902,115.2590025804375,Restaurant
Ubud,-8.5068977,115.2622931,Ubud Water Palace,-8.504914,115.2590703,Palace
Dauhwaru,-8.3604835,114.6394857,Twins Tower,-8.359701492275608,114.63611125946045,Building
Dauhwaru,-8.3604835,114.6394857,Lapangan Umum Alun-Alun Kota Negara,-8.361351446015465,114.63873120938437,Garden
Perancak,-8.4028712,114.6068333,Lesehan Taman Ujung,-8.402275,114.60538,Restaurant
Gilimanuk,-8.1707675,114.4361568,Warung Ayam Betutu Bu Lina,-8.168488174468347,114.4362070966884,Indonesian Restaurant
Gilimanuk,-8.1707675,114.4361568,Warung Makan Ayam Betutu Asli Men Tempeh Ferry,-8.16786629964448,114.43541214093801,Indonesian Restaurant
Gilimanuk,-8.1707675,114.4361568,Ayam Betutu Men Tempeh,-8.168156807990995,114.43596164651416,Fried Chicken Joint
Gilimanuk,-8.1707675,114.4361568,Secret Bay,-8.174699152186012,114.43668486866403,Beach
Nusa Sari,-8.2740999,114.5010875,bakso anda pasar melaya,-8.275443077087402,114.49832916259766,Diner
Nusa Sari,-8.2740999,114.5010875,Warung Pojok Muslim Sidodadi,-8.273681233987562,114.49699712312906,Indonesian Restaurant
Nusa Sari,-8.2740999,114.5010875,MELAYA Night Market,-8.27372,114.496804,Flea Market
Tuwed,-8.3161211,114.5279885,wahyu cell,-8.316437738260388,114.52890156203088,Convenience Store
Banjar Tengah,-8.3662652,114.6006702,Warung Ayam Betutu Bu Lina,-8.368506648734506,114.60313009108326,Indonesian Restaurant
Cupel,-8.3685245,114.5619924,Warles Ikan Bakar,-8.370511054992676,114.565185546875,Seafood Restaurant
Tegal Badeng Timur,-8.3743134,114.5850082,Bale Udang Mang Engking,-8.370512999999999,114.587018,Asian Restaurant
Tegal Badeng Timur,-8.3743134,114.5850082,Bale Udang Mang Engking,-8.370512999999999,114.587018,Seafood Restaurant
Gumbrih,-8.4421632,114.877731,Batulumbang Beach,-8.44258194511846,114.87854108266374,Beach
Gumbrih,-8.4421632,114.877731,INDOMaRET,-8.442693865837782,114.87869175352101,Convenience Store
Gumbrih,-8.4421632,114.877731,Rumah Makan Madina (Warung Makan Muslim),-8.442351766773129,114.8740904678215,Indonesian Restaurant
Gumbrih,-8.4421632,114.877731,Warung Makan Muslim MADINA,-8.442278518805516,114.87404410694985,Asian Restaurant
Gumbrih,-8.4421632,114.877731,Warung Men.Malen,-8.438008731786123,114.87646645420331,Grocery Store
Pekutatan,-8.4182256,114.8212507,Ayam Lalapan,-8.419768,114.821786,Food Truck
Pekutatan,-8.4182256,114.8212507,Pasar Pekutatan,-8.41920490721066,114.82168716249743,Farmers Market
Pekutatan,-8.4182256,114.8212507,Warung josy,-8.416776,114.822302,Café
Pekutatan,-8.4182256,114.8212507,WB market,-8.420079902157338,114.82161761077423,Convenience Store
Ababi,-8.4031209,115.5862094,Indomaret,-8.402094,115.589566,Convenience Store
Ababi,-8.4031209,115.5862094,Bali Tunas,-8.401224,115.590259,Coffee Shop
Abang,-8.3858748,115.6021404,Lapangan Volly Kesimpar,-8.38790811604982,115.60376857584978,Volleyball Court
Bunutan,-8.3456664,115.6742811,The Grill Rest,-8.346723872320428,115.6731269925818,BBQ Joint
Bunutan,-8.3456664,115.6742811,Arya Amed Beach Resort,-8.3451122311444,115.67227967403957,Hotel
Bunutan,-8.3456664,115.6742811,Puri Wirata Dive Resort & Spa,-8.34569125173149,115.67770205262838,Resort
Bunutan,-8.3456664,115.6742811,Pazzo Restaurant & Bar Bali,-8.345589633915251,115.67231476250072,Asian Restaurant
Bunutan,-8.3456664,115.6742811,Taman Bebek Hita  Amed,-8.3449349,115.6710324,Asian Restaurant
Bunutan,-8.3456664,115.6742811,Waeni's Sunset View,-8.345166,115.675254,Balinese Restaurant
Bunutan,-8.3456664,115.6742811,Beten Waru Villa,-8.345497841732199,115.6757459734137,Resort
Bunutan,-8.3456664,115.6742811,Double One Villas,-8.346088869092565,115.67804644832074,Hotel
Culik,-8.343624,115.6147646,Perempatan CULIK - AMED,-8.344499,115.61419,Beach
Culik,-8.343624,115.6147646,Warung Hijau,-8.343032,115.617062,Halal Restaurant
Culik,-8.343624,115.6147646,Pudak II,-8.339617,115.61339,BBQ Joint
Kesimpar,-8.3838777,115.590802,Abang,-8.381151144957029,115.59155181432392,Arcade
Pidpid,-8.3966703,115.5767615,Kembar Gunadi,-8.392234,115.57722,Electronics Store
Tri Buana,-8.3847597,115.6040778,Warung Bu Jero,-8.385833,115.602977,Indonesian Restaurant
Tri Buana,-8.3847597,115.6040778,Lapangan Volly Kesimpar,-8.38790811604982,115.60376857584978,Volleyball Court
Bebandem,-8.4404253,115.5607416,Pasar bebandem,-8.44113,115.5611,Shopping Mall
Bungaya (Bungaya Kauh),-8.4618116,115.5676318,Ds/Br. Gumung,-8.463118396621347,115.57162690487895,Mountain
Macang,-8.4469612,115.5269642,Agro Kebun Salak Sibetan,-8.445423932933158,115.52302884044863,Farm
Sibetan,-8.4434273,115.5394173,"Desa Jungutan, Bebandem - Karangasem",-8.446829843967802,115.53681570148684,Mountain
Bugbug,-8.4896691,115.5940461,Bukit Asah Karangasem,-8.49316,115.596496,Campground
Karangasem,-8.4464252,115.6135572,Pasar Timur Amlapura,-8.448643673120277,115.61561107635498,Market
Karangasem,-8.4464252,115.6135572,Hardy's,-8.447037126026721,115.61341569206284,Department Store
Karangasem,-8.4464252,115.6135572,Hardys 27 Enterprise Coffeshop,-8.446768898583702,115.61369539174825,Coffee Shop
Karangasem,-8.4464252,115.6135572,Mutiara Cell,-8.447237744289437,115.61495759899572,Mobile Phone Shop
Karangasem,-8.4464252,115.6135572,Pasar Senggol Amlapura,-8.449050021451269,115.61605418797872,Food Court
Padang Kerta,-8.4432525,115.5898577,Kubu Dayuh Resto,-8.442651329140922,115.59115286722088,Restaurant
Padang Kerta,-8.4432525,115.5898577,Dapoer Kampoeng Mina 11,-8.441606,115.591688,Seafood Restaurant
Seraya Barat,-8.4620471,115.6306538,Taman Ujung Soekasada,-8.463605133722115,115.63118354803832,Park
Seraya Barat,-8.4620471,115.6306538,Taman Ujung,-8.464247106054396,115.63106792741962,Garden
Seraya Barat,-8.4620471,115.6306538,Taman Soekasada Oejoeng,-8.463480855470705,115.63180789856024,Garden
Seraya Barat,-8.4620471,115.6306538,Pasti mesari warung,-8.463644847219822,115.63182524161056,Restaurant
Seraya Timur,-8.5844195,116.1161075,Miracle Aestethic Clinic,-8.587031631447877,116.11538391055365,Spa
Seraya Timur,-8.5844195,116.1161075,iDOOP hotel,-8.586849254929842,116.11734746606686,Hotel
Seraya Timur,-8.5844195,116.1161075,Apotek Catur Warga,-8.586472,116.113838,Pharmacy
Seraya Timur,-8.5844195,116.1161075,Gramedia Book Store,-8.584110375294486,116.11293672145686,Bookstore
Seraya Timur,-8.5844195,116.1161075,McDonald's,-8.587049242669623,116.1197644630954,Fast Food Restaurant
Seraya Timur,-8.5844195,116.1161075,idoop hotel,-8.586899160409915,116.11742629076822,Hotel Bar
Seraya Timur,-8.5844195,116.1161075,Restaurant Taliwang H.Moerad,-8.584076082449121,116.1168452685534,Asian Restaurant
Seraya Timur,-8.5844195,116.1161075,Warung Soerabi Bandung,-8.584364679265107,116.11471703803473,Dessert Shop
Seraya Timur,-8.5844195,116.1161075,PT. XL Axiata Tbk.,-8.584433832331309,116.11550529220324,Office
Seraya Timur,-8.5844195,116.1161075,Apotik Dahlia,-8.58610041408552,116.11334500415664,Pharmacy
Seraya Timur,-8.5844195,116.1161075,Phoenix Store,-8.584036432210352,116.1135739444389,Snack Place
Seraya Timur,-8.5844195,116.1161075,Telkomsel GraPARI Mataram,-8.586766610868192,116.11992496128619,Coworking Space
Seraya Timur,-8.5844195,116.1161075,Aston Inn Mataram,-8.587068,116.116282,Hotel
Subagan,-8.4608421,115.60186329299815,Juice Corner,-8.456354937681612,115.60193002437362,Café
Subagan,-8.4608421,115.60186329299815,Btn Wahyu Subagan Permai,-8.46118311401842,115.6013981141804,BBQ Joint
Subagan,-8.4608421,115.60186329299815,Warung Bencingah,-8.457130750669089,115.60214972611936,Food Court
Subagan,-8.4608421,115.60186329299815,Hardys,-8.457129466166041,115.60279726711856,Department Store
Subagan,-8.4608421,115.60186329299815,Warung Online,-8.457040477081062,115.60301696819367,Lounge
Ban,-8.2466031,115.4951728,Peken Dlundungan,-8.24431,115.496,Market
Dukuh,-8.4626946,115.2798067,Art Shop Tegalalang - Ubud,-8.458945663809217,115.27771302905518,Arts & Crafts Store
Tulamben,-8.2775419,115.5928337,Tulamben Wreck Divers Resort,-8.277253455236034,115.59161521515188,Resort
Tulamben,-8.2775419,115.5928337,USS Liberty Wreck,-8.274047,115.593032,Dive Spot
Tulamben,-8.2775419,115.5928337,Matahari Tulamben Resort,-8.277716038119765,115.59441965955996,Resort
Tulamben,-8.2775419,115.5928337,Tulamben Beach,-8.276900788940315,115.59231501592079,Beach
Tulamben,-8.2775419,115.5928337,Warung Komang,-8.277177561740535,115.59219937944664,Balinese Restaurant
Tulamben,-8.2775419,115.5928337,Tauch Terminal Resort - Tulamben,-8.27611237502804,115.5929593204605,Resort
Tulamben,-8.2775419,115.5928337,Puri Madha Beach Bungalow Dive Resort,-8.27418432971827,115.59145909840153,Resort
Tulamben,-8.2775419,115.5928337,Sea Hua Ha Ha Dive Center,-8.274573033688837,115.58970740202437,Dive Bar
Tulamben,-8.2775419,115.5928337,Safety Stop,-8.278150053231961,115.59305273937737,Dive Bar
Tulamben,-8.2775419,115.5928337,Ocean View Dive Resort,-8.273385798375019,115.59122235260348,Resort
Tulamben,-8.2775419,115.5928337,Liberty Dive Resort Tulamben,-8.274106447502872,115.59006803550811,Resort
Tulamben,-8.2775419,115.5928337,Dive Concepts,-8.278364926983917,115.59291054301914,Dive Shop
Tulamben,-8.2775419,115.5928337,Mimpi Resort Tulamben Bali,-8.278268315183883,115.59478632133818,Resort
Tulamben,-8.2775419,115.5928337,Tulamben Wreck Divers Restaurant,-8.277745252688344,115.59257519781596,Indonesian Restaurant
Tulamben,-8.2775419,115.5928337,Wayan Restaurant & Bar,-8.277019619047376,115.59220854905189,Balinese Restaurant
Tulamben,-8.2775419,115.5928337,Coral Garden,-8.276346,115.594025,Dive Spot
Tulamben,-8.2775419,115.5928337,Ocean View Tulamben,-8.273386772697645,115.5912465010927,Resort
Tulamben,-8.2775419,115.5928337,Matahari Tulamben Diving Center,-8.277804134686924,115.59451210000805,Dive Spot
Tulamben,-8.2775419,115.5928337,Tulamben Drop Off,-8.278011534931952,115.59425770166582,Dive Spot
Tulamben,-8.2775419,115.5928337,Paradise Palm Beach Cottages,-8.277771389295438,115.59428661057981,Bed & Breakfast
Tulamben,-8.2775419,115.5928337,Bali Reef Divers,-8.278197438797724,115.59319963339458,Beach
Tulamben,-8.2775419,115.5928337,Mimpi Restaurant,-8.27824534184832,115.59455037117004,Restaurant
Tulamben,-8.2775419,115.5928337,Paradise Dive Resort Tulamben,-8.273795697963928,115.59154603248582,Resort
Antiga,-8.5152853,115.4894144,Martabak Indorasa,-8.514169968668876,115.48899839972687,Food Truck
Antiga,-8.5152853,115.4894144,karangasem angantiga,-8.516252804317995,115.49089551050902,Arcade
Antiga,-8.5152853,115.4894144,Angantelu,-8.517378117454692,115.49047328874775,Arcade
Antiga Kelod,-8.5056583,115.5024256,Be Guling bu Ardani,-8.509119389464084,115.50377587267951,Arepa Restaurant
Antiga Kelod,-8.5056583,115.5024256,Babi Guling Ibu Ardani,-8.50908,115.50411,Diner
Padangbai,-8.5308443,115.5074731,Ozone bar,-8.53084127498735,115.5084843737013,Asian Restaurant
Padangbai,-8.5308443,115.5074731,OK DIVERS,-8.530649528820666,115.50942061177233,Dive Spot
Padangbai,-8.5308443,115.5074731,Omang Omang Cafe,-8.53003325586872,115.5091387426847,Restaurant
Padangbai,-8.5308443,115.5074731,Topi Inn,-8.530275384899806,115.51182122658747,Asian Restaurant
Padangbai,-8.5308443,115.5074731,Zen Inn,-8.532246351242065,115.507256,Diner
Padangbai,-8.5308443,115.5074731,Depot SEGARA.,-8.53133100670926,115.50864562334023,Seafood Restaurant
Padangbai,-8.5308443,115.5074731,The Colonial,-8.530602,115.509359,Balinese Restaurant
Padangbai,-8.5308443,115.5074731,Padang Bai Beach Resort,-8.530172027513055,115.51076999279205,Hotel
Padangbai,-8.5308443,115.5074731,Padangbai,-8.530404115927018,115.51013588376803,Beach
Padangbai,-8.5308443,115.5074731,Pelabuhan Padang Bai,-8.533225857794855,115.50797939300537,Harbor / Marina
Padangbai,-8.5308443,115.5074731,"Depot ""Segara""",-8.531326137996652,115.50865947684221,Seafood Restaurant
Padangbai,-8.5308443,115.5074731,Wahana Ocean Office,-8.531591903880496,115.50847560167313,Boat or Ferry
Padangbai,-8.5308443,115.5074731,Blue Water Express Padangbai,-8.530121365823936,115.50890009738143,Boat or Ferry
Padangbai,-8.5308443,115.5074731,Warung Bu Jero,-8.531663,115.50843,Seafood Restaurant
Padangbai,-8.5308443,115.5074731,Marina Srikandi Fast Boat,-8.531212810565682,115.50950122767786,Boat or Ferry
Padangbai,-8.5308443,115.5074731,OK DIVERS Resort & Spa - Bali,-8.5303698,115.5094963,Hotel
Padangbai,-8.5308443,115.5074731,Wahana Gili Ocean III,-8.53152624799963,115.50956519893782,Boat or Ferry
Padangbai,-8.5308443,115.5074731,Puri Rai Restaurant,-8.53049243580634,115.50988157681859,Asian Restaurant
Padangbai,-8.5308443,115.5074731,Hotel Puri Rai,-8.530226305738912,115.50983123913451,Hotel
Padangbai,-8.5308443,115.5074731,Alola Cafe's And Bungalows,-8.533928836648236,115.50659247236575,Café
Padangbai,-8.5308443,115.5074731,Kapal Ferry Padangbai - Lembar,-8.533687435327058,115.50929337500723,Boat or Ferry
Padangbai,-8.5308443,115.5074731,ASDP Ferry (KMP),-8.534138638972903,115.50980328564248,Boat or Ferry
Sengkidu,-8.499358,115.5508327,"Warung Lu Putu - Foods, Coffee & Gelato",-8.502047458968915,115.55293945222778,Indonesian Restaurant
Sengkidu,-8.499358,115.5508327,Warung Padang Kecag,-8.503822,115.551114,Comfort Food Restaurant
Sengkidu,-8.499358,115.5508327,Candi Bakery & Cafe,-8.499613174499505,115.55186830530016,Bakery
Sengkidu,-8.499358,115.5508327,Sate Kuluk Manggis,-8.498894,115.548021,BBQ Joint
Tenganan,-8.4746834,115.5666957,Desa Tenganan,-8.474179463959885,115.56650957550967,Sculpture Garden
Ulakan,-8.4993521,115.5065805,Bukit Asah Bugbug,-8.498837780607428,115.51099949972584,Beach
Besakih,-8.3770431,115.4489936,Circle K,-8.374240246311357,115.45224524025603,Convenience Store
Besakih,-8.3770431,115.4489936,Warung Mekman,-8.374215126037598,115.44927978515625,Costume Shop
Besakih,-8.3770431,115.4489936,Jepun bali 2,-8.374198252868938,115.44962479721981,Clothing Store
Menanga,-8.4102256,115.4209589,Pasar Menanga,-8.411031474551153,115.42098999023438,Flea Market
Menanga,-8.4102256,115.4209589,Pasar Sengol Menanga,-8.411571254720108,115.42127856651894,Food Truck
Menanga,-8.4102256,115.4209589,Arca Valley,-8.409299528815795,115.42392240089926,River
Nongan,-8.4492146,115.410803,Teras Agro Wisata Nongan Bali,-8.449784,115.40852,Café
Nongan,-8.4492146,115.410803,One Bali Agritourism,-8.451651,115.408002,Farm
Rendang,-8.4280442,115.4226635,TELAGA WAJA,-8.42883970579387,115.42270172755205,River
Rendang,-8.4280442,115.4226635,DESA RENDANG,-8.428864296995977,115.42682075687259,Mountain
Muncan,-8.4272492,115.445764,Maha Giri Restaurant,-8.428480069743653,115.44500859599204,Asian Restaurant
Sidemen,-8.4646476,115.4482101,Segara Cell,-8.46552926155748,115.44784889876543,Mobile Phone Shop
Sidemen,-8.4646476,115.4482101,Pelangi Ikat,-8.466715,115.448097,Arts & Crafts Store
Sidemen,-8.4646476,115.4482101,Pasar Sidemen,-8.46280537860675,115.45018590949547,Market
Sidemen,-8.4646476,115.4482101,Enacks Warung,-8.467831,115.445579,Indonesian Restaurant
Tangkup,-8.4964231,115.4160815,Telaga Waja Rafting Finishing Point,-8.496766415313784,115.41381553752325,Athletics & Sports
Tangkup,-8.4964231,115.4160815,"ALAM Rafting  "" Amazing Adventures "" Finish Point",-8.49683387773847,115.4124773793001,Outdoors & Recreation
Tangkup,-8.4964231,115.4160815,Sentra Tenun Desa Tangkup Anyar,-8.494494,115.413706,Arts & Crafts Store
Tangkup,-8.4964231,115.4160815,Finish Bali International Rafting,-8.496756472322474,115.41246175874609,Water Park
Banjarangkan,-8.5512569,115.3701369,Jepun Bali 5,-8.549713254835918,115.36931643748294,Clothing Store
Banjarangkan,-8.5512569,115.3701369,Indomaret Banjarangkan,-8.549535610466856,115.36873956015108,Department Store
Negari,-8.5651374,115.3757641,Cafe Tuak,-8.56756,115.377753,Café
Negari,-8.5651374,115.3757641,Jaya Fried Chicken (JFC),-8.567688,115.377669,Fast Food Restaurant
Takmung,-8.565813,115.3877893,PS3 Lantai I Cahaya Melati,-8.567635186862516,115.38993259099641,Gaming Cafe
Takmung,-8.565813,115.3877893,Lalapan Mujair Bumbu Bali,-8.567596250242646,115.38492202186661,Diner
Takmung,-8.565813,115.3877893,Warung kopi Pasar klungkung,-8.562840374624045,115.3905921746971,Coffee Shop
Tihingan,-8.5360462,115.3855796,BTN Penasan Permai,-8.532741557179392,115.38583619660476,Gaming Cafe
Tihingan,-8.5360462,115.3855796,Mie ayam bakso solo,-8.53961,115.38285,Asian Restaurant
Tohpati,-8.4718268,115.3775034,pasar dewata,-8.47279675277491,115.37966251373291,Arts & Crafts Store
Tusan,-8.5404726,115.3659934,Warung Anik Gex,-8.53951757606802,115.36730289459229,Snack Place
Tusan,-8.5404726,115.3659934,Kesepian,-8.54212,115.36839,Asian Restaurant
Tusan,-8.5404726,115.3659934,Desa Tusan,-8.543501549127884,115.36890036925256,Castle
Tusan,-8.5404726,115.3659934,Pasar Desa Tusan,-8.544568,115.367438,Market
Tusan,-8.5404726,115.3659934,UD MAHANATA,-8.53690242767334,115.36344909667969,Paper / Office Supplies Store
Dawan Klod,-8.5416467,115.4428891,Duta PS & Internet,-8.543652,115.444958,Video Game Store
Gunaksa,-8.5498581,115.4287155,"Pelabuhan Lembar, Lombok",-8.552002192090915,115.42821496594327,Boat or Ferry
Gunaksa,-8.5498581,115.4287155,bukit tengah,-8.553817564872332,115.43084138350883,Mountain
Kampung Kusamba,-8.5635867,115.4518505,Kusamba beach,-8.562479987603645,115.45127920767108,Beach
Kampung Kusamba,-8.5635867,115.4518505,Pantai Segara,-8.563090447553591,115.45322862347226,Surf Spot
Kampung Kusamba,-8.5635867,115.4518505,Pasar Ikan Kusamba,-8.563919548414598,115.45047283172607,Seafood Restaurant
Kampung Kusamba,-8.5635867,115.4518505,Warung sate lemped,-8.564582,115.451608,Asian Restaurant
Kampung Kusamba,-8.5635867,115.4518505,"Traditional Salt Processing, Kusamba Beach",-8.566481664799202,115.45107364654541,Beach
Kampung Kusamba,-8.5635867,115.4518505,Br Anyar Kusamba,-8.559689280552366,115.44992559980943,Historic Site
Kusamba,-8.5594518,115.4461105,Komune beach club,-8.561025031960225,115.44507222832856,Hotel Bar
Kusamba,-8.5594518,115.4461105,Br Anyar Kusamba,-8.559689280552366,115.44992559980943,Historic Site
Paksebali,-8.5286908,115.4179623,lapangan tembak paksebali,-8.52964059459199,115.41635530248863,Racetrack
Paksebali,-8.5286908,115.4179623,Ashram Ghandi,-8.526975752155996,115.41426101039204,Campground
Pesinggahan,-8.5476698,115.4659704,"Warung Lesehan ""Merta Sari""",-8.550214024012423,115.46288374554842,Seafood Restaurant
Pesinggahan,-8.5476698,115.4659704,RM marta sari,-8.5502560824551,115.46277305488772,Restaurant
Pesinggahan,-8.5476698,115.4659704,Mertha sari sate ikan,-8.550258107282122,115.46274413283538,Indonesian Restaurant
Pesinggahan,-8.5476698,115.4659704,Lesehan Merta Sari,-8.550131194092938,115.46258795370359,Seafood Restaurant
Sampalan Klod,-8.5436847,115.4161319,Kapal RORO NUSA JAYA ABADI,-8.5472759131666,115.41843222403395,Boat or Ferry
Sampalan Tengah,-8.5389423,115.4166207,Indomart Sampalan,-8.536367803383458,115.41374032775242,Department Store
Akah,-8.5141798,115.4002972,"Black Canyon Coffee , Centro",-8.514012157683133,115.40194951543295,American Restaurant
Kamasan,-8.5491626,115.4084476,Kamasan,-8.54786812666862,115.40654324349852,Art Gallery
Kampung Gelgel,-8.5549809,115.4109313,"Srinadi Swimming Pool, Semara Pura",-8.554128222848968,115.41326014184537,Water Park
Kampung Gelgel,-8.5549809,115.4109313,kolam renang tirta srinadi,-8.553908469569784,115.4131617904196,Pool
Kampung Gelgel,-8.5549809,115.4109313,waterpark wisata tirta srinadi,-8.55406678108796,115.41324220716626,Pool
Kampung Gelgel,-8.5549809,115.4109313,Waterpark Wisata Tirta Srinadi,-8.554068166651192,115.41327171259924,Pool
Semarapura Tengah,-8.5312531,115.401445,Waroeng Sari Rasa,-8.531708615106224,115.40081977844238,Café
Semarapura Tengah,-8.5312531,115.401445,Lapangan Puputan Klungkung,-8.535707263640175,115.40155609463434,Field
Semarapura Tengah,-8.5312531,115.401445,Premiere Futsal,-8.528698195750092,115.4035289790168,Soccer Field
Semarapura Tengah,-8.5312531,115.401445,Supermarket Inti Srinadi,-8.534663147628489,115.40434474265471,Department Store
Tangkas,-8.5550757,115.4222046,Klungkung Dam,-8.55636269723544,115.42210585201309,River
Tegak,-8.4935368,115.4108596,Telaga Waja Rafting Finishing Point,-8.496766415313784,115.41381553752325,Athletics & Sports
Tegak,-8.4935368,115.4108596,"ALAM Rafting  "" Amazing Adventures "" Finish Point",-8.49683387773847,115.4124773793001,Outdoors & Recreation
Tegak,-8.4935368,115.4108596,Finish Bali International Rafting,-8.496756472322474,115.41246175874609,Water Park
Tegak,-8.4935368,115.4108596,Finish point SOBEK TELAGA WAJA,-8.489627599090076,115.41192371675618,River
Tegak,-8.4935368,115.4108596,Sobek Telaga Waja,-8.489445628201224,115.41180800867454,Lake
Tojan,-8.5601784,115.4000723,Gor Sweca Pura,-8.562803415351693,115.39668457659059,Athletics & Sports
Bunga Mekar,-8.7416504,115.4871663,Bms Restuarant,-8.744044,115.486885,Fast Food Restaurant
Kampung Toyapakeh,-8.6825225,115.4880228,Penida Dive Resort,-8.680650635805797,115.48837570488706,Bed & Breakfast
Kampung Toyapakeh,-8.6825225,115.4880228,Toya Pakeh Beach,-8.681674,115.487546,Beach
Kampung Toyapakeh,-8.6825225,115.4880228,Pelabuhan Toyo Pakeh,-8.681663510339888,115.48747658729553,Boat or Ferry
Kampung Toyapakeh,-8.6825225,115.4880228,Dermaga Br Nyuh,-8.680815036766306,115.48725128173828,Boat or Ferry
Kampung Toyapakeh,-8.6825225,115.4880228,Penyeberangan Maruti Expres  Br. Nyuh,-8.6800060137046,115.4879225936305,Boat or Ferry
Kampung Toyapakeh,-8.6825225,115.4880228,Crown Fast Ferry Boat,-8.679832,115.48823,Boat or Ferry
